filename,speech_name,noise_name,realization,SNR,technique,llr,snrg
F200710_VACUUM2_inf,F200710,VACUUM,2,inf,wiener,,
F200710_VACUUM3_-20,F200710,VACUUM,3,-20.0,wiener,,4.350079298019409
F200710_VACUUM3_-10,F200710,VACUUM,3,-10.0,wiener,,3.9804911613464355
F200710_VACUUM3_-5,F200710,VACUUM,3,-5.0,wiener,,3.8570263236761093
F200710_VACUUM3_0,F200710,VACUUM,3,0.0,wiener,,3.639691174030304
F200710_VACUUM3_5,F200710,VACUUM,3,5.0,wiener,,3.3144819736480713
F200710_VACUUM3_10,F200710,VACUUM,3,10.0,wiener,,3.001387119293213
F200710_VACUUM3_20,F200710,VACUUM,3,20.0,wiener,,2.5487756729125977
F200710_VACUUM3_inf,F200710,VACUUM,3,inf,wiener,,
F200710_VACUUM4_-20,F200710,VACUUM,4,-20.0,wiener,,9.977563619613647
F200710_VACUUM4_-10,F200710,VACUUM,4,-10.0,wiener,,9.252712354063988
F200710_VACUUM4_-5,F200710,VACUUM,4,-5.0,wiener,,8.760161399841309
F200710_VACUUM4_0,F200710,VACUUM,4,0.0,wiener,,7.219862937927246
F200710_VACUUM4_5,F200710,VACUUM,4,5.0,wiener,,6.27865195274353
F200710_VACUUM4_10,F200710,VACUUM,4,10.0,wiener,,5.185078382492065
F200710_VACUUM4_20,F200710,VACUUM,4,20.0,wiener,,3.307788372039795
F200710_VACUUM4_inf,F200710,VACUUM,4,inf,wiener,,
F200710_WASHING0_-20,F200710,WASHING,0,-20.0,wiener,,16.82636797428131
F200710_WASHING0_-10,F200710,WASHING,0,-10.0,wiener,,13.370227813720703
F200710_WASHING0_-5,F200710,WASHING,0,-5.0,wiener,,11.878441572189331
F200710_WASHING0_0,F200710,WASHING,0,0.0,wiener,,9.901312589645386
F200710_WASHING0_5,F200710,WASHING,0,5.0,wiener,,8.794578313827515
F200710_WASHING0_10,F200710,WASHING,0,10.0,wiener,,7.338236570358276
F200710_WASHING0_20,F200710,WASHING,0,20.0,wiener,,4.579751491546631
F200710_WASHING0_inf,F200710,WASHING,0,inf,wiener,,
F200710_WASHING1_-20,F200710,WASHING,1,-20.0,wiener,,12.31035053730011
F200710_WASHING1_-10,F200710,WASHING,1,-10.0,wiener,,11.811620742082596
F200710_WASHING1_-5,F200710,WASHING,1,-5.0,wiener,,10.565226078033447
F200710_WASHING1_0,F200710,WASHING,1,0.0,wiener,,9.218730330467224
F200710_WASHING1_5,F200710,WASHING,1,5.0,wiener,,8.162078857421875
F200710_WASHING1_10,F200710,WASHING,1,10.0,wiener,,6.654940843582153
F200710_WASHING1_20,F200710,WASHING,1,20.0,wiener,,3.9422154426574707
F200710_WASHING1_inf,F200710,WASHING,1,inf,wiener,,
F200710_WASHING2_-20,F200710,WASHING,2,-20.0,wiener,,17.592986971139908
F200710_WASHING2_-10,F200710,WASHING,2,-10.0,wiener,,14.118252396583557
F200710_WASHING2_-5,F200710,WASHING,2,-5.0,wiener,,12.123912572860718
F200710_WASHING2_0,F200710,WASHING,2,0.0,wiener,,11.180239915847778
F200710_WASHING2_5,F200710,WASHING,2,5.0,wiener,,9.403035640716553
F200710_WASHING2_10,F200710,WASHING,2,10.0,wiener,,7.60509729385376
F200710_WASHING2_20,F200710,WASHING,2,20.0,wiener,,4.341039657592773
F200710_WASHING2_inf,F200710,WASHING,2,inf,wiener,,
F200710_WASHING3_-20,F200710,WASHING,3,-20.0,wiener,,11.835993528366089
F200710_WASHING3_-10,F200710,WASHING,3,-10.0,wiener,,9.834129642695189
F200710_WASHING3_-5,F200710,WASHING,3,-5.0,wiener,,8.903088569641113
F200710_WASHING3_0,F200710,WASHING,3,0.0,wiener,,8.29919159412384
F200710_WASHING3_5,F200710,WASHING,3,5.0,wiener,,7.2473061084747314
F200710_WASHING3_10,F200710,WASHING,3,10.0,wiener,,5.960378646850586
F200710_WASHING3_20,F200710,WASHING,3,20.0,wiener,,3.571450710296631
F200710_WASHING3_inf,F200710,WASHING,3,inf,wiener,,
F200710_WASHING4_-20,F200710,WASHING,4,-20.0,wiener,,14.205702543258667
F200710_WASHING4_-10,F200710,WASHING,4,-10.0,wiener,,12.753152847290039
F200710_WASHING4_-5,F200710,WASHING,4,-5.0,wiener,,11.569176316261292
F200710_WASHING4_0,F200710,WASHING,4,0.0,wiener,,10.640639066696167
F200710_WASHING4_5,F200710,WASHING,4,5.0,wiener,,9.358153343200684
F200710_WASHING4_10,F200710,WASHING,4,10.0,wiener,,7.462296485900879
F200710_WASHING4_20,F200710,WASHING,4,20.0,wiener,,4.626755714416504
F200710_WASHING4_inf,F200710,WASHING,4,inf,wiener,,
F200501_SNOW0_-20,F200501,SNOW,0,-20.0,bayes,,17.53292441368103
F200501_SNOW0_-10,F200501,SNOW,0,-10.0,bayes,,10.834487527608871
F200501_SNOW0_-5,F200501,SNOW,0,-5.0,bayes,,8.091470003128052
F200501_SNOW0_0,F200501,SNOW,0,0.0,bayes,,7.9256367683410645
F200501_SNOW0_5,F200501,SNOW,0,5.0,bayes,,6.862045526504517
F200501_SNOW0_10,F200501,SNOW,0,10.0,bayes,,5.517940521240234
F200501_SNOW0_20,F200501,SNOW,0,20.0,bayes,,2.7592039108276367
F200501_SNOW0_inf,F200501,SNOW,0,inf,bayes,,
F200501_SNOW1_-20,F200501,SNOW,1,-20.0,bayes,,17.235076129436493
F200501_SNOW1_-10,F200501,SNOW,1,-10.0,bayes,,10.48389669507742
F200501_SNOW1_-5,F200501,SNOW,1,-5.0,bayes,,6.558460146188736
F200501_SNOW1_0,F200501,SNOW,1,0.0,bayes,,4.268894195556641
F200501_SNOW1_5,F200501,SNOW,1,5.0,bayes,,4.295879006385803
F200501_SNOW1_10,F200501,SNOW,1,10.0,bayes,,3.5361576080322266
F200501_SNOW1_20,F200501,SNOW,1,20.0,bayes,,1.4673829078674316
F200501_SNOW1_inf,F200501,SNOW,1,inf,bayes,,
F200501_SNOW2_-20,F200501,SNOW,2,-20.0,bayes,,16.990943551063538
F200501_SNOW2_-10,F200501,SNOW,2,-10.0,bayes,,10.809039622545242
F200501_SNOW2_-5,F200501,SNOW,2,-5.0,bayes,,8.101625740528107
F200501_SNOW2_0,F200501,SNOW,2,0.0,bayes,,6.8824464082717896
F200501_SNOW2_5,F200501,SNOW,2,5.0,bayes,,6.34512186050415
F200501_SNOW2_10,F200501,SNOW,2,10.0,bayes,,5.3314208984375
F200501_SNOW2_20,F200501,SNOW,2,20.0,bayes,,2.7840280532836914
F200501_SNOW2_inf,F200501,SNOW,2,inf,bayes,,
F200501_SNOW3_-20,F200501,SNOW,3,-20.0,bayes,,16.438518166542053
F200501_SNOW3_-10,F200501,SNOW,3,-10.0,bayes,,10.594839081168175
F200501_SNOW3_-5,F200501,SNOW,3,-5.0,bayes,,7.103679031133652
F200501_SNOW3_0,F200501,SNOW,3,0.0,bayes,,4.858379364013672
F200501_SNOW3_5,F200501,SNOW,3,5.0,bayes,,4.718009829521179
F200501_SNOW3_10,F200501,SNOW,3,10.0,bayes,,3.867509365081787
F200501_SNOW3_20,F200501,SNOW,3,20.0,bayes,,2.1764564514160156
F200501_SNOW3_inf,F200501,SNOW,3,inf,bayes,,
F200501_SNOW4_-20,F200501,SNOW,4,-20.0,bayes,,12.83815324306488
F200501_SNOW4_-10,F200501,SNOW,4,-10.0,bayes,,9.672669768333435
F200501_SNOW4_-5,F200501,SNOW,4,-5.0,bayes,,7.768659293651581
F200501_SNOW4_0,F200501,SNOW,4,0.0,bayes,,7.110605835914612
F200501_SNOW4_5,F200501,SNOW,4,5.0,bayes,,6.260613203048706
F200501_SNOW4_10,F200501,SNOW,4,10.0,bayes,,5.143095254898071
F200501_SNOW4_20,F200501,SNOW,4,20.0,bayes,,2.617061138153076
F200501_SNOW4_inf,F200501,SNOW,4,inf,bayes,,
F200501_VACUUM0_-20,F200501,VACUUM,0,-20.0,bayes,,5.302877426147461
F200501_VACUUM0_-10,F200501,VACUUM,0,-10.0,bayes,,4.976868033409119
F200501_VACUUM0_-5,F200501,VACUUM,0,-5.0,bayes,,4.791836459189653
F200501_VACUUM0_0,F200501,VACUUM,0,0.0,bayes,,4.62860107421875
F200501_VACUUM0_5,F200501,VACUUM,0,5.0,bayes,,4.2604005336761475
F200501_VACUUM0_10,F200501,VACUUM,0,10.0,bayes,,3.6499083042144775
F200501_VACUUM0_20,F200501,VACUUM,0,20.0,bayes,,2.0056653022766113
F200501_VACUUM0_inf,F200501,VACUUM,0,inf,bayes,,
F200501_VACUUM1_-20,F200501,VACUUM,1,-20.0,bayes,,11.85875952243805
F200501_VACUUM1_-10,F200501,VACUUM,1,-10.0,bayes,,10.619445107877254
F200501_VACUUM1_-5,F200501,VACUUM,1,-5.0,bayes,,10.206356644630432
F200501_VACUUM1_0,F200501,VACUUM,1,0.0,bayes,,9.706246256828308
F200501_VACUUM1_5,F200501,VACUUM,1,5.0,bayes,,8.970156908035278
F200501_VACUUM1_10,F200501,VACUUM,1,10.0,bayes,,7.949126958847046
F200501_VACUUM1_20,F200501,VACUUM,1,20.0,bayes,,5.262670516967773
F200501_VACUUM1_inf,F200501,VACUUM,1,inf,bayes,,
F200501_VACUUM2_-20,F200501,VACUUM,2,-20.0,bayes,,16.055136024951935
F200501_VACUUM2_-10,F200501,VACUUM,2,-10.0,bayes,,12.717700004577637
F200501_VACUUM2_-5,F200501,VACUUM,2,-5.0,bayes,,11.879138350486755
F200501_VACUUM2_0,F200501,VACUUM,2,0.0,bayes,,10.568797588348389
F200501_VACUUM2_5,F200501,VACUUM,2,5.0,bayes,,9.067075252532959
F200501_VACUUM2_10,F200501,VACUUM,2,10.0,bayes,,7.296788692474365
F200501_VACUUM2_20,F200501,VACUUM,2,20.0,bayes,,3.740684986114502
F200501_VACUUM2_inf,F200501,VACUUM,2,inf,bayes,,
F200501_VACUUM3_-20,F200501,VACUUM,3,-20.0,bayes,,6.391105651855469
F200501_VACUUM3_-10,F200501,VACUUM,3,-10.0,bayes,,6.269904673099518
F200501_VACUUM3_-5,F200501,VACUUM,3,-5.0,bayes,,6.156330704689026
F200501_VACUUM3_0,F200501,VACUUM,3,0.0,bayes,,5.96815288066864
F200501_VACUUM3_5,F200501,VACUUM,3,5.0,bayes,,5.622801780700684
F200501_VACUUM3_10,F200501,VACUUM,3,10.0,bayes,,5.114411115646362
F200501_VACUUM3_20,F200501,VACUUM,3,20.0,bayes,,3.6641383171081543
F200501_VACUUM3_inf,F200501,VACUUM,3,inf,bayes,,
F200501_VACUUM4_-20,F200501,VACUUM,4,-20.0,bayes,,7.179514169692993
F200501_VACUUM4_-10,F200501,VACUUM,4,-10.0,bayes,,7.011322975158691
F200501_VACUUM4_-5,F200501,VACUUM,4,-5.0,bayes,,6.852196753025055
F200501_VACUUM4_0,F200501,VACUUM,4,0.0,bayes,,6.582691073417664
F200501_VACUUM4_5,F200501,VACUUM,4,5.0,bayes,,6.1502766609191895
F200501_VACUUM4_10,F200501,VACUUM,4,10.0,bayes,,5.534144639968872
F200501_VACUUM4_20,F200501,VACUUM,4,20.0,bayes,,3.8898468017578125
F200501_VACUUM4_inf,F200501,VACUUM,4,inf,bayes,,
F200501_WASHING0_-20,F200501,WASHING,0,-20.0,bayes,,11.49778664112091
F200501_WASHING0_-10,F200501,WASHING,0,-10.0,bayes,,10.4483937099576
F200501_WASHING0_-5,F200501,WASHING,0,-5.0,bayes,,9.746774137020111
F200501_WASHING0_0,F200501,WASHING,0,0.0,bayes,,9.150689840316772
F200501_WASHING0_5,F200501,WASHING,0,5.0,bayes,,8.210591077804565
F200501_WASHING0_10,F200501,WASHING,0,10.0,bayes,,6.9293129444122314
F200501_WASHING0_20,F200501,WASHING,0,20.0,bayes,,4.49512243270874
F200501_WASHING0_inf,F200501,WASHING,0,inf,bayes,,
F200501_WASHING1_-20,F200501,WASHING,1,-20.0,bayes,,18.13875824213028
F200501_WASHING1_-10,F200501,WASHING,1,-10.0,bayes,,13.206469416618347
F200501_WASHING1_-5,F200501,WASHING,1,-5.0,bayes,,12.224572896957397
F200501_WASHING1_0,F200501,WASHING,1,0.0,bayes,,11.201348304748535
F200501_WASHING1_5,F200501,WASHING,1,5.0,bayes,,9.57148790359497
F200501_WASHING1_10,F200501,WASHING,1,10.0,bayes,,7.6287829875946045
F200501_WASHING1_20,F200501,WASHING,1,20.0,bayes,,4.105234146118164
F200501_WASHING1_inf,F200501,WASHING,1,inf,bayes,,
F200501_WASHING2_-20,F200501,WASHING,2,-20.0,bayes,,17.847823798656464
F200501_WASHING2_-10,F200501,WASHING,2,-10.0,bayes,,12.58789747953415
F200501_WASHING2_-5,F200501,WASHING,2,-5.0,bayes,,10.898938179016113
F200501_WASHING2_0,F200501,WASHING,2,0.0,bayes,,10.577653646469116
F200501_WASHING2_5,F200501,WASHING,2,5.0,bayes,,9.092479944229126
F200501_WASHING2_10,F200501,WASHING,2,10.0,bayes,,7.014371156692505
F200501_WASHING2_20,F200501,WASHING,2,20.0,bayes,,3.877875804901123
F200501_WASHING2_inf,F200501,WASHING,2,inf,bayes,,
F200501_WASHING3_-20,F200501,WASHING,3,-20.0,bayes,,17.43083566427231
F200501_WASHING3_-10,F200501,WASHING,3,-10.0,bayes,,13.394123315811157
F200501_WASHING3_-5,F200501,WASHING,3,-5.0,bayes,,12.912067174911499
F200501_WASHING3_0,F200501,WASHING,3,0.0,bayes,,11.629563570022583
F200501_WASHING3_5,F200501,WASHING,3,5.0,bayes,,9.81279730796814
F200501_WASHING3_10,F200501,WASHING,3,10.0,bayes,,7.314760684967041
F200501_WASHING3_20,F200501,WASHING,3,20.0,bayes,,3.126554489135742
F200501_WASHING3_inf,F200501,WASHING,3,inf,bayes,,
F200501_WASHING4_-20,F200501,WASHING,4,-20.0,bayes,,18.170814216136932
F200501_WASHING4_-10,F200501,WASHING,4,-10.0,bayes,,12.525413632392883
F200501_WASHING4_-5,F200501,WASHING,4,-5.0,bayes,,10.778828263282776
F200501_WASHING4_0,F200501,WASHING,4,0.0,bayes,,10.617215633392334
F200501_WASHING4_5,F200501,WASHING,4,5.0,bayes,,9.299389123916626
F200501_WASHING4_10,F200501,WASHING,4,10.0,bayes,,7.352553606033325
F200501_WASHING4_20,F200501,WASHING,4,20.0,bayes,,4.027509689331055
F200501_WASHING4_inf,F200501,WASHING,4,inf,bayes,,
F200502_SNOW0_-20,F200502,SNOW,0,-20.0,bayes,,17.714948058128357
F200502_SNOW0_-10,F200502,SNOW,0,-10.0,bayes,,11.209308728575706
F200502_SNOW0_-5,F200502,SNOW,0,-5.0,bayes,,7.570760250091553
F200502_SNOW0_0,F200502,SNOW,0,0.0,bayes,,5.738025903701782
F200502_SNOW0_5,F200502,SNOW,0,5.0,bayes,,4.982045888900757
F200502_SNOW0_10,F200502,SNOW,0,10.0,bayes,,4.185478687286377
F200502_SNOW0_20,F200502,SNOW,0,20.0,bayes,,2.4610519409179688
F200502_SNOW0_inf,F200502,SNOW,0,inf,bayes,,
F200502_SNOW1_-20,F200502,SNOW,1,-20.0,bayes,,17.371000945568085
F200502_SNOW1_-10,F200502,SNOW,1,-10.0,bayes,,11.506877541542053
F200502_SNOW1_-5,F200502,SNOW,1,-5.0,bayes,,8.764904737472534
F200502_SNOW1_0,F200502,SNOW,1,0.0,bayes,,7.910761833190918
F200502_SNOW1_5,F200502,SNOW,1,5.0,bayes,,7.283056974411011
F200502_SNOW1_10,F200502,SNOW,1,10.0,bayes,,6.154589653015137
F200502_SNOW1_20,F200502,SNOW,1,20.0,bayes,,3.252105712890625
F200502_SNOW1_inf,F200502,SNOW,1,inf,bayes,,
F200502_SNOW2_-20,F200502,SNOW,2,-20.0,bayes,,17.83902496099472
F200502_SNOW2_-10,F200502,SNOW,2,-10.0,bayes,,11.481689214706421
F200502_SNOW2_-5,F200502,SNOW,2,-5.0,bayes,,8.918622732162476
F200502_SNOW2_0,F200502,SNOW,2,0.0,bayes,,8.115388751029968
F200502_SNOW2_5,F200502,SNOW,2,5.0,bayes,,6.9839560985565186
F200502_SNOW2_10,F200502,SNOW,2,10.0,bayes,,6.624276638031006
F200502_SNOW2_20,F200502,SNOW,2,20.0,bayes,,3.904721736907959
F200502_SNOW2_inf,F200502,SNOW,2,inf,bayes,,
F200502_SNOW3_-20,F200502,SNOW,3,-20.0,bayes,,17.566589415073395
F200502_SNOW3_-10,F200502,SNOW,3,-10.0,bayes,,11.211875602602959
F200502_SNOW3_-5,F200502,SNOW,3,-5.0,bayes,,7.641775012016296
F200502_SNOW3_0,F200502,SNOW,3,0.0,bayes,,5.490165948867798
F200502_SNOW3_5,F200502,SNOW,3,5.0,bayes,,5.179256200790405
F200502_SNOW3_10,F200502,SNOW,3,10.0,bayes,,4.649707078933716
F200502_SNOW3_20,F200502,SNOW,3,20.0,bayes,,3.0666255950927734
F200502_SNOW3_inf,F200502,SNOW,3,inf,bayes,,
F200502_SNOW4_-20,F200502,SNOW,4,-20.0,bayes,,17.367639541625977
F200502_SNOW4_-10,F200502,SNOW,4,-10.0,bayes,,11.343089789152145
F200502_SNOW4_-5,F200502,SNOW,4,-5.0,bayes,,8.163909912109375
F200502_SNOW4_0,F200502,SNOW,4,0.0,bayes,,7.085784673690796
F200502_SNOW4_5,F200502,SNOW,4,5.0,bayes,,5.834441184997559
F200502_SNOW4_10,F200502,SNOW,4,10.0,bayes,,4.8545801639556885
F200502_SNOW4_20,F200502,SNOW,4,20.0,bayes,,3.360412120819092
F200502_SNOW4_inf,F200502,SNOW,4,inf,bayes,,
F200502_VACUUM0_-20,F200502,VACUUM,0,-20.0,bayes,,2.0816385746002197
F200502_VACUUM0_-10,F200502,VACUUM,0,-10.0,bayes,,2.0164525508880615
F200502_VACUUM0_-5,F200502,VACUUM,0,-5.0,bayes,,1.9593778252601624
F200502_VACUUM0_0,F200502,VACUUM,0,0.0,bayes,,1.861782819032669
F200502_VACUUM0_5,F200502,VACUUM,0,5.0,bayes,,1.730855107307434
F200502_VACUUM0_10,F200502,VACUUM,0,10.0,bayes,,1.5632331371307373
F200502_VACUUM0_20,F200502,VACUUM,0,20.0,bayes,,1.0680174827575684
F200502_VACUUM0_inf,F200502,VACUUM,0,inf,bayes,,
F200502_VACUUM1_-20,F200502,VACUUM,1,-20.0,bayes,,3.1596791744232178
F200502_VACUUM1_-10,F200502,VACUUM,1,-10.0,bayes,,3.0973875522613525
F200502_VACUUM1_-5,F200502,VACUUM,1,-5.0,bayes,,3.033987730741501
F200502_VACUUM1_0,F200502,VACUUM,1,0.0,bayes,,2.9328829050064087
F200502_VACUUM1_5,F200502,VACUUM,1,5.0,bayes,,2.7744561433792114
F200502_VACUUM1_10,F200502,VACUUM,1,10.0,bayes,,2.5604474544525146
F200502_VACUUM1_20,F200502,VACUUM,1,20.0,bayes,,2.0837998390197754
F200502_VACUUM1_inf,F200502,VACUUM,1,inf,bayes,,
F200502_VACUUM2_-20,F200502,VACUUM,2,-20.0,bayes,,13.809573650360107
F200502_VACUUM2_-10,F200502,VACUUM,2,-10.0,bayes,,12.03792467713356
F200502_VACUUM2_-5,F200502,VACUUM,2,-5.0,bayes,,10.969610810279846
F200502_VACUUM2_0,F200502,VACUUM,2,0.0,bayes,,9.93478238582611
F200502_VACUUM2_5,F200502,VACUUM,2,5.0,bayes,,8.567746877670288
F200502_VACUUM2_10,F200502,VACUUM,2,10.0,bayes,,6.879762411117554
F200502_VACUUM2_20,F200502,VACUUM,2,20.0,bayes,,3.4409499168395996
F200502_VACUUM2_inf,F200502,VACUUM,2,inf,bayes,,
F200502_VACUUM3_-20,F200502,VACUUM,3,-20.0,bayes,,17.351821660995483
F200502_VACUUM3_-10,F200502,VACUUM,3,-10.0,bayes,,14.146623611450195
F200502_VACUUM3_-5,F200502,VACUUM,3,-5.0,bayes,,12.805589437484741
F200502_VACUUM3_0,F200502,VACUUM,3,0.0,bayes,,11.618670225143433
F200502_VACUUM3_5,F200502,VACUUM,3,5.0,bayes,,9.897149801254272
F200502_VACUUM3_10,F200502,VACUUM,3,10.0,bayes,,7.768905162811279
F200502_VACUUM3_20,F200502,VACUUM,3,20.0,bayes,,4.306294918060303
F200502_VACUUM3_inf,F200502,VACUUM,3,inf,bayes,,
F200502_VACUUM4_-20,F200502,VACUUM,4,-20.0,bayes,,10.062429904937744
F200502_VACUUM4_-10,F200502,VACUUM,4,-10.0,bayes,,8.65567222237587
F200502_VACUUM4_-5,F200502,VACUUM,4,-5.0,bayes,,7.96100527048111
F200502_VACUUM4_0,F200502,VACUUM,4,0.0,bayes,,6.982786059379578
F200502_VACUUM4_5,F200502,VACUUM,4,5.0,bayes,,5.953880548477173
F200502_VACUUM4_10,F200502,VACUUM,4,10.0,bayes,,4.779973030090332
F200502_VACUUM4_20,F200502,VACUUM,4,20.0,bayes,,2.63887882232666
F200502_VACUUM4_inf,F200502,VACUUM,4,inf,bayes,,
F200502_WASHING0_-20,F200502,WASHING,0,-20.0,bayes,,18.304027169942856
F200502_WASHING0_-10,F200502,WASHING,0,-10.0,bayes,,13.928668797016144
F200502_WASHING0_-5,F200502,WASHING,0,-5.0,bayes,,13.468952775001526
F200502_WASHING0_0,F200502,WASHING,0,0.0,bayes,,12.274408340454102
F200502_WASHING0_5,F200502,WASHING,0,5.0,bayes,,10.807241201400757
F200502_WASHING0_10,F200502,WASHING,0,10.0,bayes,,9.78622555732727
F200502_WASHING0_20,F200502,WASHING,0,20.0,bayes,,5.287976264953613
F200502_WASHING0_inf,F200502,WASHING,0,inf,bayes,,
F200502_WASHING1_-20,F200502,WASHING,1,-20.0,bayes,,17.426256239414215
F200502_WASHING1_-10,F200502,WASHING,1,-10.0,bayes,,13.042267262935638
F200502_WASHING1_-5,F200502,WASHING,1,-5.0,bayes,,12.190494537353516
F200502_WASHING1_0,F200502,WASHING,1,0.0,bayes,,11.036542654037476
F200502_WASHING1_5,F200502,WASHING,1,5.0,bayes,,10.201553106307983
F200502_WASHING1_10,F200502,WASHING,1,10.0,bayes,,9.378713369369507
F200502_WASHING1_20,F200502,WASHING,1,20.0,bayes,,5.389349460601807
F200502_WASHING1_inf,F200502,WASHING,1,inf,bayes,,
F200502_WASHING2_-20,F200502,WASHING,2,-20.0,bayes,,17.373386919498444
F200502_WASHING2_-10,F200502,WASHING,2,-10.0,bayes,,13.46672922372818
F200502_WASHING2_-5,F200502,WASHING,2,-5.0,bayes,,12.325215935707092
F200502_WASHING2_0,F200502,WASHING,2,0.0,bayes,,11.19133710861206
F200502_WASHING2_5,F200502,WASHING,2,5.0,bayes,,10.265752077102661
F200502_WASHING2_10,F200502,WASHING,2,10.0,bayes,,8.77128005027771
F200502_WASHING2_20,F200502,WASHING,2,20.0,bayes,,4.951882362365723
F200502_WASHING2_inf,F200502,WASHING,2,inf,bayes,,
F200502_WASHING3_-20,F200502,WASHING,3,-20.0,bayes,,17.527295649051666
F200502_WASHING3_-10,F200502,WASHING,3,-10.0,bayes,,13.942891061306
F200502_WASHING3_-5,F200502,WASHING,3,-5.0,bayes,,12.781339883804321
F200502_WASHING3_0,F200502,WASHING,3,0.0,bayes,,11.807748079299927
F200502_WASHING3_5,F200502,WASHING,3,5.0,bayes,,10.723007917404175
F200502_WASHING3_10,F200502,WASHING,3,10.0,bayes,,9.02300238609314
F200502_WASHING3_20,F200502,WASHING,3,20.0,bayes,,5.154662132263184
F200502_WASHING3_inf,F200502,WASHING,3,inf,bayes,,
F200502_WASHING4_-20,F200502,WASHING,4,-20.0,bayes,,18.27428624033928
F200502_WASHING4_-10,F200502,WASHING,4,-10.0,bayes,,12.93561190366745
F200502_WASHING4_-5,F200502,WASHING,4,-5.0,bayes,,11.738499402999878
F200502_WASHING4_0,F200502,WASHING,4,0.0,bayes,,10.67841649055481
F200502_WASHING4_5,F200502,WASHING,4,5.0,bayes,,9.49721097946167
F200502_WASHING4_10,F200502,WASHING,4,10.0,bayes,,9.233219623565674
F200502_WASHING4_20,F200502,WASHING,4,20.0,bayes,,5.272274017333984
F200502_WASHING4_inf,F200502,WASHING,4,inf,bayes,,
F200503_SNOW0_-20,F200503,SNOW,0,-20.0,bayes,,16.894626319408417
F200503_SNOW0_-10,F200503,SNOW,0,-10.0,bayes,,10.819477960467339
F200503_SNOW0_-5,F200503,SNOW,0,-5.0,bayes,,8.318892419338226
F200503_SNOW0_0,F200503,SNOW,0,0.0,bayes,,6.770933270454407
F200503_SNOW0_5,F200503,SNOW,0,5.0,bayes,,6.417762041091919
F200503_SNOW0_10,F200503,SNOW,0,10.0,bayes,,5.383263826370239
F200503_SNOW0_20,F200503,SNOW,0,20.0,bayes,,3.330111503601074
F200503_SNOW0_inf,F200503,SNOW,0,inf,bayes,,
F200503_SNOW1_-20,F200503,SNOW,1,-20.0,bayes,,16.98125571012497
F200503_SNOW1_-10,F200503,SNOW,1,-10.0,bayes,,11.629798710346222
F200503_SNOW1_-5,F200503,SNOW,1,-5.0,bayes,,8.97056132555008
F200503_SNOW1_0,F200503,SNOW,1,0.0,bayes,,7.121992707252502
F200503_SNOW1_5,F200503,SNOW,1,5.0,bayes,,6.3093483448028564
F200503_SNOW1_10,F200503,SNOW,1,10.0,bayes,,5.661892890930176
F200503_SNOW1_20,F200503,SNOW,1,20.0,bayes,,3.3913540840148926
F200503_SNOW1_inf,F200503,SNOW,1,inf,bayes,,
F200503_SNOW2_-20,F200503,SNOW,2,-20.0,bayes,,17.98885703086853
F200503_SNOW2_-10,F200503,SNOW,2,-10.0,bayes,,11.978635787963867
F200503_SNOW2_-5,F200503,SNOW,2,-5.0,bayes,,9.027250707149506
F200503_SNOW2_0,F200503,SNOW,2,0.0,bayes,,7.776846289634705
F200503_SNOW2_5,F200503,SNOW,2,5.0,bayes,,7.200127840042114
F200503_SNOW2_10,F200503,SNOW,2,10.0,bayes,,5.900366306304932
F200503_SNOW2_20,F200503,SNOW,2,20.0,bayes,,3.094475269317627
F200503_SNOW2_inf,F200503,SNOW,2,inf,bayes,,
F200503_SNOW3_-20,F200503,SNOW,3,-20.0,bayes,,17.71749883890152
F200503_SNOW3_-10,F200503,SNOW,3,-10.0,bayes,,11.081984490156174
F200503_SNOW3_-5,F200503,SNOW,3,-5.0,bayes,,7.867197692394257
F200503_SNOW3_0,F200503,SNOW,3,0.0,bayes,,5.972557067871094
F200503_SNOW3_5,F200503,SNOW,3,5.0,bayes,,4.860185980796814
F200503_SNOW3_10,F200503,SNOW,3,10.0,bayes,,4.461431503295898
F200503_SNOW3_20,F200503,SNOW,3,20.0,bayes,,3.0698204040527344
F200503_SNOW3_inf,F200503,SNOW,3,inf,bayes,,
F200503_SNOW4_-20,F200503,SNOW,4,-20.0,bayes,,17.588132470846176
F200503_SNOW4_-10,F200503,SNOW,4,-10.0,bayes,,11.307021975517273
F200503_SNOW4_-5,F200503,SNOW,4,-5.0,bayes,,8.065587282180786
F200503_SNOW4_0,F200503,SNOW,4,0.0,bayes,,6.163572072982788
F200503_SNOW4_5,F200503,SNOW,4,5.0,bayes,,5.59867262840271
F200503_SNOW4_10,F200503,SNOW,4,10.0,bayes,,4.756412506103516
F200503_SNOW4_20,F200503,SNOW,4,20.0,bayes,,2.6843881607055664
F200503_SNOW4_inf,F200503,SNOW,4,inf,bayes,,
F200503_VACUUM0_-20,F200503,VACUUM,0,-20.0,bayes,,11.16416335105896
F200503_VACUUM0_-10,F200503,VACUUM,0,-10.0,bayes,,10.71808010339737
F200503_VACUUM0_-5,F200503,VACUUM,0,-5.0,bayes,,10.256583094596863
F200503_VACUUM0_0,F200503,VACUUM,0,0.0,bayes,,9.733202457427979
F200503_VACUUM0_5,F200503,VACUUM,0,5.0,bayes,,9.020366668701172
F200503_VACUUM0_10,F200503,VACUUM,0,10.0,bayes,,8.146225214004517
F200503_VACUUM0_20,F200503,VACUUM,0,20.0,bayes,,6.145601272583008
